NAME,DIAGNOSE,TYPE
streptococcus pneumoniae danish serotype 15b igg,class_4,snomedct_us
parainfluenza virus pneumonia,class_4,snomedct_us
streptococcus acidominimus or streptococcus pneumoniae,class_4,snomedct_us
aspiration pneumonia,class_4,snomedct_us
basal pneumonia,class_4,snomedct_us
streptococcus pneumoniae type 20 capsular polysaccharide antigen,class_4,snomedct_us
streptococcus pneumoniae danish serotype 1 ab,class_4,snomedct_us
family history of rheumatic fever,class_4,snomedct_us
congenital escherichia coli pneumonia,class_4,snomedct_us
guaroa virus disease,class_4,snomedct_us
streptococcus pneumoniae serogroup 19,class_4,snomedct_us
piry virus disease,class_4,snomedct_us
mosquito-borne orbivirus fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 9n ab,class_4,snomedct_us
streptococcus pneumoniae danish serotype 14 capsular polysaccharide antigen conjugated to corynebacterium diphtheriae crm197 protein,class_4,snomedct_us
sepsis of premature infant,class_4,snomedct_us
streptococcus mitis or streptococcus oralis or streptococcus pneumoniae,class_4,snomedct_us
streptococcus pneumoniae danish serotype 1 capsular polysaccharide antigen unconjugated,class_4,snomedct_us
ephemeral fever virus ab,class_4,snomedct_us
pneumonia due to pleuropneumonia-like organism,class_4,snomedct_us
severe congenital neutropenia,class_4,snomedct_us
pittsburgh pneumonia,class_4,snomedct_us
transient neonatal neutropenia due to neonatal bacterial sepsis,class_4,snomedct_us
familial mediterranean fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 10b,class_4,snomedct_us
infection by babesia bigemina,class_4,snomedct_us
chronic arthritis due to and following rheumatic fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 19a capsular polysaccharide conjugated antigen,class_4,snomedct_us
katayama fever,class_4,snomedct_us
sepsis caused by methicillin susceptible staphylococcus aureus,class_4,snomedct_us
phase of fever - finding,class_4,snomedct_us
severe dengue,class_4,snomedct_us
uukuniemi fever,class_4,snomedct_us
yellow fever virus antigen-containing vaccine product,class_4,snomedct_us
marituba virus disease,class_4,snomedct_us
rickettsia rickettsii,class_4,snomedct_us
mosquito-borne california group virus fever,class_4,snomedct_us
staphylococcal pneumonia,class_4,snomedct_us
yellow fever virus group,class_4,snomedct_us
h/o: rheumatic fever,class_4,snomedct_us
periodontitis exacerbated by chronic familial neutropenia,class_4,snomedct_us
west nile fever without encephalitis,class_4,snomedct_us
at low risk for ebola virus disease,class_4,snomedct_us
colorado tick fever virus antibody,class_4,snomedct_us
gram positive sepsis,class_4,snomedct_us
hysterical fever,class_4,snomedct_us
coxiella burnetii antibody,class_4,snomedct_us
congenital pneumonia,class_4,snomedct_us
transient neonatal neutropenia (disorder),class_4,snomedct_us
leishmanial pneumonia,class_4,snomedct_us
metal fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 19b,class_4,snomedct_us
pneumonia due to schistosoma haematobium,class_4,snomedct_us
streptococcus pneumoniae danish serotype 7a capsular polysaccharide antigen,class_4,snomedct_us
lemierre syndrome,class_4,snomedct_us
streptococcus pneumoniae danish serotype 19a capsular polysaccharide antigen,class_4,snomedct_us
alcelaphine herpesvirus 2,class_4,snomedct_us
relapsing fever of iran and/or central asia,class_4,snomedct_us
live attenuated junin virus antigen-containing vaccine product,class_4,snomedct_us
pneumonia due to methicillin susceptible staphylococcus aureus,class_4,snomedct_us
tick-borne hemorrhagic fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 23a,class_4,snomedct_us
streptococcus pneumoniae danish serotype 25f,class_4,snomedct_us
colorado tick fever virus igm,class_4,snomedct_us
post tetanus vaccination fever,class_4,snomedct_us
neutropenia due to irradiation,class_4,snomedct_us
"assessment using s(ad) sad (size (area, depth) sepsis, arteriopathy, denervation) system",class_4,snomedct_us
measurement of streptococcus pneumoniae danish serotype 6b antibody,class_4,snomedct_us
puerperal pyrexia,class_4,snomedct_us
measurement of yellow fever virus antibody,class_4,snomedct_us
restan virus disease,class_4,snomedct_us
chagres virus disease,class_4,snomedct_us
acute kidney injury due to sepsis,class_4,snomedct_us
sepsis with acquired immunodeficiency syndrome,class_4,snomedct_us
fever with chills,class_4,snomedct_us
batai fever,class_4,snomedct_us
subacute rheumatic arthritis,class_4,snomedct_us
streptococcus pneumoniae danish serotype 6a capsular polysaccharide antigen,class_4,snomedct_us
post vaccination fever,class_4,snomedct_us
notification of scarlet fever,class_4,snomedct_us
west nile fever,class_4,snomedct_us
familial neutropenia,class_4,snomedct_us
south american hemorrhagic fever,class_4,snomedct_us
sepsis due to listeria monocytogenes,class_4,snomedct_us
vesicular stomatitis indiana virus disease,class_4,snomedct_us
sepsis following induced termination of pregnancy,class_4,snomedct_us
streptococcus pneumoniae danish serotype 31,class_4,snomedct_us
streptococcus pneumoniae danish serotype 18c capsular polysaccharide antigen,class_4,snomedct_us
pel ebstein fever,class_4,snomedct_us
alkhurma hemorrhagic fever,class_4,snomedct_us
dengue fever outbreak education,class_4,snomedct_us
streptococcus pneumoniae danish serotype 24a,class_4,snomedct_us
gip - giant cell interstitial pneumonitis,class_4,snomedct_us
streptococcus pneumoniae danish serotype 19a capsular polysaccharide unconjugated antigen,class_4,snomedct_us
streptococcus pneumoniae danish serotype 33a,class_4,snomedct_us
toxoplasma pneumonitis,class_4,snomedct_us
"relapsing fever of southern u.s., mexico, central and/or south america",class_4,snomedct_us
streptococcus pneumoniae serogroup 22,class_4,snomedct_us
pasteurella infections,class_4,snomedct_us
acute rheumatic myocarditis,class_4,snomedct_us
history of recurrent pneumonia,class_4,snomedct_us
measurement of streptococcus pneumoniae danish serotype 23f antibody,class_4,snomedct_us
fever greater than 100.4 fahrenheit,class_4,snomedct_us
nanukayami,class_4,snomedct_us
mosquito-borne alphavirus hemorrhagic fever,class_4,snomedct_us
multiple drug-resistant streptococcus pneumoniae,class_4,snomedct_us
streptococcus pneumoniae danish serotype 5 capsular polysaccharide antigen conjugated to nontypeable haemophilus influenzae protein d,class_4,snomedct_us
measurement of streptococcus pneumoniae danish serotype 12f antibody,class_4,snomedct_us
relapsing fever of western united states,class_4,snomedct_us
streptococcus pneumoniae serogroup 24,class_4,snomedct_us
streptococcus pneumoniae danish serotype 18c capsular polysaccharide antigen conjugated,class_4,snomedct_us
klebsiella pneumoniae subspecies pneumoniae or raoultella planticola,class_4,snomedct_us
exogenous lipoid pneumonia,class_4,snomedct_us
postprocedural fever,class_4,snomedct_us
sepsis due to urinary tract infection,class_4,snomedct_us
pneumonia due to proteus mirabilis,class_4,snomedct_us
fever defervescence,class_4,snomedct_us
failed attempted termination of pregnancy with sepsis,class_4,snomedct_us
streptobacillary fever,class_4,snomedct_us
sepsis caused by chromobacterium,class_4,snomedct_us
mycoplasma pneumoniae encephalitis,class_4,snomedct_us
ilesha virus disease,class_4,snomedct_us
trench fever,class_4,snomedct_us
sennetsu fever,class_4,snomedct_us
tataguine virus disease,class_4,snomedct_us
organizing pneumonia,class_4,snomedct_us
nepuyo virus disease,class_4,snomedct_us
ornithosis with pneumonia,class_4,snomedct_us
mosquito-borne simbu group virus fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 6b,class_4,snomedct_us
eastern rocky mountain spotted fever,class_4,snomedct_us
suspected ebola virus disease,class_4,snomedct_us
inhalational anthrax,class_4,snomedct_us
streptococcus pneumoniae danish serotype 20a,class_4,snomedct_us
chronic interstitial pneumonia,class_4,snomedct_us
streptococcus pneumoniae danish serotype 19c,class_4,snomedct_us
isoimmune neutropenia,class_4,snomedct_us
pneumonia severity index,class_4,snomedct_us
scarlet fever suspected,class_4,snomedct_us
relapsing fever,class_4,snomedct_us
mycoplasma pneumoniae present,class_4,snomedct_us
measurement of streptococcus pneumoniae danish serotype 19f antibody,class_4,snomedct_us
streptococcus pneumoniae danish serotype 7c,class_4,snomedct_us
sepsis due to actinomyces,class_4,snomedct_us
pneumonia due to ascaris,class_4,snomedct_us
"hemorrhagic fever, crimean",class_4,snomedct_us
"encephalitis, west nile fever",class_4,snomedct_us
arthritis of right knee caused by streptococcus pneumoniae,class_4,snomedct_us
legionella pneumonia suspected,class_4,snomedct_us
streptococcus pneumoniae danish serotype 6g,class_4,snomedct_us
erythema marginatum in acute rheumatic fever,class_4,snomedct_us
pulmonary african histoplasmosis,class_4,snomedct_us
byssinosis,class_4,snomedct_us
flavirin,class_4,snomedct_us
"dengue hemorrhagic fever, grade iii",class_4,snomedct_us
streptococcus pneumoniae danish serotype 12f igg,class_4,snomedct_us
recurrent rheumatic fever,class_4,snomedct_us
mosquito-borne rhabdovirus fever,class_4,snomedct_us
pneumonia due to aerobic bacteria,class_4,snomedct_us
brucellosis,class_4,snomedct_us
sepsis during labor,class_4,snomedct_us
"dengue hemorrhagic fever, grade iv",class_4,snomedct_us
epstein-barr virus infectious mononucleosis,class_4,snomedct_us
history of aspiration pneumonia,class_4,snomedct_us
streptococcus pneumoniae danish serotype 12a,class_4,snomedct_us
sepsis due to disease caused by covid-19,class_4,snomedct_us
pneumonia caused by acinetobacter,class_4,snomedct_us
bartonella infections,class_4,snomedct_us
psittacosis,class_4,snomedct_us
relapsing fever of iberian peninsula and/or northwest africa,class_4,snomedct_us
pattern of fever - finding,class_4,snomedct_us
germistan virus disease,class_4,snomedct_us
streptococcus pneumoniae danish serotype 35b,class_4,snomedct_us
neutropenia associated with infectious disease,class_4,snomedct_us
hemorrhagic fever with renal syndrome,class_4,snomedct_us
"typhus, epidemic louse-borne",class_4,snomedct_us
paratyphoid fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 4 ab,class_4,snomedct_us
dursun syndrome,class_4,snomedct_us
"hemorrhagic fever, bolivian",class_4,snomedct_us
rising phase of fever,class_4,snomedct_us
mosquito-borne orthobunyavirus fever,class_4,snomedct_us
requires vaccination against streptococcus pneumoniae,class_4,snomedct_us
streptococcus pneumoniae danish serotype 18c igg,class_4,snomedct_us
brazilian hemorrhagic fever,class_4,snomedct_us
streptococcal pneumonia,class_4,snomedct_us
streptococcus pneumoniae danish serotype 6b capsular polysaccharide antigen,class_4,snomedct_us
gastritis with sepsis,class_4,snomedct_us
measurement of colorado tick fever virus antibody,class_4,snomedct_us
reversed diurnal fever,class_4,snomedct_us
kpc-2 producing klebsiella pneumoniae,class_4,snomedct_us
lymphoid interstitial pneumonia,class_4,snomedct_us
acute rheumatic heart disease,class_4,snomedct_us
foreign body pneumonia,class_4,snomedct_us
semliki forest fever,class_4,snomedct_us
left upper zone pneumonia,class_4,snomedct_us
rickettsia spotted fever group dna,class_4,snomedct_us
invasive drug resistant streptococcus pneumoniae disease,class_4,snomedct_us
left shoulder region pneumococcal arthritis,class_4,snomedct_us
yellow fever virus strain 17d-204 live antigen,class_4,snomedct_us
caraparu virus disease,class_4,snomedct_us
typhoid fever suspected,class_4,snomedct_us
streptococcus pneumoniae danish serotype 47a,class_4,snomedct_us
"fever, diurnal variation",class_4,snomedct_us
streptococcus pneumoniae danish serotype 4 capsular polysaccharide antigen conjugated,class_4,snomedct_us
manzanilla fever,class_4,snomedct_us
sepsis due to fungus,class_4,snomedct_us
streptococcus pneumoniae danish serotype 34,class_4,snomedct_us
x-linked dyserythropoietic anemia with abnormal platelets and neutropenia,class_4,snomedct_us
periodontitis exacerbated by familial neutropenia,class_4,snomedct_us
quaranfil fever,class_4,snomedct_us
actinomycotic pneumonia,class_4,snomedct_us
murine pneumonia virus,class_4,snomedct_us
abscess of lung with pneumonia,class_4,snomedct_us
streptococcus pneumoniae danish serotype 19f capsular polysaccharide antigen unconjugated,class_4,snomedct_us
mosquito-borne bunyavirus hemorrhagic fever,class_4,snomedct_us
sepsis caused by methicillin resistant staphylococcus aureus,class_4,snomedct_us
puerperal sepsis with postnatal complication,class_4,snomedct_us
mosquito-borne bwamba group virus fever,class_4,snomedct_us
carditis due to rheumatic fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 6a capsular polysaccharide antigen conjugated,class_4,snomedct_us
chronic q fever,class_4,snomedct_us
malayan filarial fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 9n igg,class_4,snomedct_us
measurement of streptococcus pneumoniae danish serotype 14 antibody,class_4,snomedct_us
chlamydia pneumoniae antigen assay,class_4,snomedct_us
eosinophilic pneumonia,class_4,snomedct_us
"pneumonia, ventilator-associated",class_4,snomedct_us
streptococcus pneumoniae danish serotype 3 capsular polysaccharide antigen unconjugated,class_4,snomedct_us
colorado tick fever,class_4,snomedct_us
rickettsia spotted fever group igm,class_4,snomedct_us
scarlet fever,class_4,snomedct_us
etiocholanolone fever,class_4,snomedct_us
history of glandular fever,class_4,snomedct_us
congenital group b hemolytic streptococcal pneumonia,class_4,snomedct_us
measurement of streptococcus pneumoniae danish serotype 1 antibody,class_4,snomedct_us
east coast fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 19a,class_4,snomedct_us
neonatal pneumonia,class_4,snomedct_us
nocardia pneumoniae,class_4,snomedct_us
perinatal sepsis caused by streptococcus agalactiae,class_4,snomedct_us
glandular fever screening test,class_4,snomedct_us
puerperal sepsis,class_4,snomedct_us
streptococcus pneumoniae danish serotype 22f capsular polysaccharide unconjugated antigen,class_4,snomedct_us
central fever,class_4,snomedct_us
mosquito-borne serogroup c bunyavirus fever,class_4,snomedct_us
onycho-tricho-dysplasia neutropenia syndrome,class_4,snomedct_us
paratyphoid b fever,class_4,snomedct_us
idiopathic acute eosinophilic pneumonia,class_4,snomedct_us
sepsis due to methicillin-sensitive staphylococcus aureus,class_4,snomedct_us
pneumonitis due to inhalation of vomitus,class_4,snomedct_us
postoperative fever,class_4,snomedct_us
ebola virus disease not suspected,class_4,snomedct_us
typhoid fever,class_4,snomedct_us
traumatic pneumonia,class_4,snomedct_us
cavitary pneumonia,class_4,snomedct_us
streptococcus pneumoniae danish serotype 1 capsular polysaccharide antigen,class_4,snomedct_us
systemic inflammatory response syndrome,class_4,snomedct_us
sepsis due to haemophilus influenzae type b,class_4,snomedct_us
streptococcus pneumoniae danish serotype 6h,class_4,snomedct_us
sepsis caused by anaerobic bacteria,class_4,snomedct_us
rubella pneumonia,class_4,snomedct_us
infective pneumonia,class_4,snomedct_us
"post diphtheria, tetanus and pertussis vaccination fever",class_4,snomedct_us
neutrophil count decreased,class_4,snomedct_us
calchaqui fever,class_4,snomedct_us
myocardial dysfunction with sepsis,class_4,snomedct_us
sepsis caused by pseudomonas aeruginosa,class_4,snomedct_us
sepsis due to pseudomonas,class_4,snomedct_us
desquamative interstitial pneumonia,class_4,snomedct_us
apyrexial,class_4,snomedct_us
pneumonia due to human metapneumovirus,class_4,snomedct_us
bilateral basal pneumonia,class_4,snomedct_us
sepsis without acute organ dysfunction caused by streptococcus pneumoniae,class_4,snomedct_us
measurement of streptococcus pneumoniae danish serotype 8 antibody,class_4,snomedct_us
right lower zone pneumonia,class_4,snomedct_us
autosomal recessive severe congenital neutropenia due to csf3r deficiency,class_4,snomedct_us
boutonneuse fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 10a capsular polysaccharide unconjugated antigen,class_4,snomedct_us
streptococcus pneumoniae danish serotype 23f igg,class_4,snomedct_us
yellow fever vaccination contraindicated,class_4,snomedct_us
viral pneumonia due to epstein-barr virus infectious mononucleosis,class_4,snomedct_us
streptococcus pneumoniae serogroup 23,class_4,snomedct_us
streptococcus pneumoniae danish serotype 4 igg,class_4,snomedct_us
enteroviral exanthematous fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 4,class_4,snomedct_us
streptococcus pneumoniae danish serotype 2 capsular polysaccharide,class_4,snomedct_us
streptococcus pneumoniae danish serotype 3 igg,class_4,snomedct_us
intrauterine sepsis of fetus,class_4,snomedct_us
transient respiratory distress with sepsis,class_4,snomedct_us
streptococcus pneumoniae antibody,class_4,snomedct_us
neutropenia associated with autoimmune disease,class_4,snomedct_us
mycoplasmal postpartum fever,class_4,snomedct_us
brazilian purpuric fever,class_4,snomedct_us
alkhurma virus,class_4,snomedct_us
chlamydophila pneumoniae dna,class_4,snomedct_us
congenital neutropenia,class_4,snomedct_us
streptococcus pneumoniae danish serotype 15a,class_4,snomedct_us
community acquired pneumonia,class_4,snomedct_us
streptococcus pneumoniae serogroup 7,class_4,snomedct_us
orunga virus disease,class_4,snomedct_us
rocky mountain spotted fever vaccination,class_4,snomedct_us
oroya fever,class_4,snomedct_us
non-infectious pneumonia,class_4,snomedct_us
acute mycoplasmal bronchitis,class_4,snomedct_us
sepsis caused by staphylococcus,class_4,snomedct_us
pneumonia with aids (acquired immunodeficiency syndrome),class_4,snomedct_us
streptococcus pneumoniae danish serotype 19f capsular polysaccharide antigen conjugated to corynebacterium diphtheriae crm197 protein,class_4,snomedct_us
yellow fever virus rna,class_4,snomedct_us
education about managing fever,class_4,snomedct_us
relapsing fever of southwest u.s. and/or mexico,class_4,snomedct_us
chronic hypoplastic neutropenia,class_4,snomedct_us
recurrent salmonella sepsis co-occurrent with human immunodeficiency virus infection,class_4,snomedct_us
autosomal recessive severe congenital neutropenia due to cxcr2 deficiency,class_4,snomedct_us
venezuelan hemorrhagic fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 15b,class_4,snomedct_us
sepsis without acute organ dysfunction caused by serratia species,class_4,snomedct_us
rheumatic fever,class_4,snomedct_us
yellow fever vaccine,class_4,snomedct_us
pneumonia caused by influenza a virus,class_4,snomedct_us
chlamydophila pneumoniae rrna,class_4,snomedct_us
sepsis caused by streptococcus,class_4,snomedct_us
mosquito-borne guama group virus fever,class_4,snomedct_us
adverse reaction to pneumococcal vaccine,class_4,snomedct_us
hay fever with asthma,class_4,snomedct_us
borrelia recurrentis infection,class_4,snomedct_us
rheumatic fever nodule,class_4,snomedct_us
streptococcus pneumoniae danish serotype 43 igg,class_4,snomedct_us
streptococcus pneumoniae danish serotype 18f igg,class_4,snomedct_us
alcelaphine herpesvirus 1,class_4,snomedct_us
tnf receptor-associated periodic fever syndrome (traps),class_4,snomedct_us
pneumonia due to infection by streptococcus pyogenes,class_4,snomedct_us
pneumonia due to schistosoma mansoni,class_4,snomedct_us
mycoplasma pneumoniae rrna assay,class_4,snomedct_us
sepsis without septic shock,class_4,snomedct_us
autoinflammation with infantile enterocolitis,class_4,snomedct_us
haemophilus influenzae pneumonia,class_4,snomedct_us
streptococcus pneumoniae danish serotype 11a igg,class_4,snomedct_us
streptococcus pneumoniae igm,class_4,snomedct_us
streptococcus pneumoniae danish serotype 19f capsular polysaccharide antigen conjugated to corynebacterium diphtheriae toxoid protein,class_4,snomedct_us
q fever myocarditis,class_4,snomedct_us
streptococcus pneumoniae danish serotype 1 igg,class_4,snomedct_us
administration of scarlet fever antitoxin,class_4,snomedct_us
acute rheumatic pancarditis,class_4,snomedct_us
neonatal early-onset sepsis,class_4,snomedct_us
viral fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 15f,class_4,snomedct_us
streptococcus pneumoniae danish serotype 5 igg,class_4,snomedct_us
izumi fever,class_4,snomedct_us
mucambo fever,class_4,snomedct_us
swinging fever,class_4,snomedct_us
sepsis due to erysipelothrix,class_4,snomedct_us
pneumonia caused by enterococcus faecalis,class_4,snomedct_us
streptococcus pneumoniae danish serotype 18b,class_4,snomedct_us
sepsis caused by salmonella,class_4,snomedct_us
grain fever,class_4,snomedct_us
maternal transfer neutropenia,class_4,snomedct_us
rift valley fever,class_4,snomedct_us
pneumococcal conjugate vaccination,class_4,snomedct_us
mosquito-borne alphavirus fever,class_4,snomedct_us
sepsis associated with internal vascular access,class_4,snomedct_us
sodoku,class_4,snomedct_us
streptococcus pneumoniae capsular polysaccharide antigen,class_4,snomedct_us
streptococcus pneumoniae serogroup 7 antibody,class_4,snomedct_us
streptococcus pneumoniae danish serotype 14 igg,class_4,snomedct_us
"mycoplasma species, not mycoplasma pneumoniae",class_4,snomedct_us
gastrointestinal ulceration due to sepsis,class_4,snomedct_us
"dengue hemorrhagic fever, grade i",class_4,snomedct_us
mosquito-borne flavivirus fever,class_4,snomedct_us
mosquito-borne hemorrhagic fever,class_4,snomedct_us
acute interstitial pneumonia,class_4,snomedct_us
streptococcus pneumoniae danish serotype 23f capsular polysaccharide antigen conjugated,class_4,snomedct_us
yellow fever virus,class_4,snomedct_us
idiopathic eosinophilic pneumonia,class_4,snomedct_us
q fever,class_4,snomedct_us
q fever osteomyelitis,class_4,snomedct_us
hemorrhagic pneumonia,class_4,snomedct_us
chikungunya fever,class_4,snomedct_us
pixuna fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 33f capsular polysaccharide unconjugated antigen,class_4,snomedct_us
alloimmune neonatal neutropenia,class_4,snomedct_us
trivittatus fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 2 capsular polysaccharide unconjugated antigen,class_4,snomedct_us
streptococcus pneumoniae danish serotype 21,class_4,snomedct_us
chronic idiopathic neutropenia,class_4,snomedct_us
leptospirosis,class_4,snomedct_us
humidifier fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 35c,class_4,snomedct_us
sepsis caused by serratia,class_4,snomedct_us
neapolitan sandfly fever,class_4,snomedct_us
drug-induced neutropenia,class_4,snomedct_us
bilateral pneumonia,class_4,snomedct_us
bacterial sepsis of newborn,class_4,snomedct_us
fever with rigors,class_4,snomedct_us
african tick-bite fever,class_4,snomedct_us
q fever endocarditis,class_4,snomedct_us
congenital viral pneumonia,class_4,snomedct_us
streptococcus pneumoniae danish serotype 6b capsular polysaccharide antigen conjugated to nontypeable haemophilus influenzae protein d,class_4,snomedct_us
post diphtheria vaccination fever,class_4,snomedct_us
line sepsis associated with dialysis catheter,class_4,snomedct_us
coxiella burnetii (q fever) antibody measurement,class_4,snomedct_us
infectious disorder of bronchus,class_4,snomedct_us
sepsis caused by clostridium,class_4,snomedct_us
pneumonia due to escherichia coli,class_4,snomedct_us
streptococcus pneumoniae serogroup 11,class_4,snomedct_us
family education about sepsis,class_4,snomedct_us
pattern of fever,class_4,snomedct_us
gemella species or streptococcus pneumoniae,class_4,snomedct_us
junin virus,class_4,snomedct_us
invasive streptococcus pneumoniae disease,class_4,snomedct_us
yellow fever virus igg,class_4,snomedct_us
acute bronchiolitis,class_4,snomedct_us
pneumonia due to parasitic infestation,class_4,snomedct_us
streptococcus pneumoniae danish serotype 9v capsular polysaccharide antigen conjugated,class_4,snomedct_us
abdominal infection,class_4,snomedct_us
congenital chlamydial pneumonia,class_4,snomedct_us
streptococcus pneumoniae danish serotype 41f,class_4,snomedct_us
streptococcus pneumoniae danish serotype 16f,class_4,snomedct_us
antibiotic given for suspected neonatal sepsis,class_4,snomedct_us
streptococcus pneumoniae danish serotype 7f igg,class_4,snomedct_us
carbapenem resistant klebsiella pneumoniae,class_4,snomedct_us
acute rheumatic carditis,class_4,snomedct_us
sepsis due to bacillus anthracis,class_4,snomedct_us
sandfly fever naples virus,class_4,snomedct_us
streptococcus pneumoniae danish serotype 28a,class_4,snomedct_us
fever relief cloth,class_4,snomedct_us
klebsiella pneumoniae subsp. ozaenae,class_4,snomedct_us
q fever encephalitis,class_4,snomedct_us
history of neutropenia,class_4,snomedct_us
group b streptococcal pneumonia,class_4,snomedct_us
neutropenia with dysgranulopoiesis,class_4,snomedct_us
transient neonatal neutropenia due to congenital viral infection,class_4,snomedct_us
myelitis caused by mycoplasma pneumoniae,class_4,snomedct_us
meningitis due to friedlander bacillus,class_4,snomedct_us
streptococcus pneumoniae danish serotype 10c,class_4,snomedct_us
streptococcus pneumoniae danish serotype 23f ab,class_4,snomedct_us
streptococcus pneumoniae danish serotype 36,class_4,snomedct_us
rheumatic fever without heart involvement,class_4,snomedct_us
sepsis,class_4,snomedct_us
perinatal sepsis caused by escherichia coli,class_4,snomedct_us
measurement of streptococcus pneumoniae danish serotype 4 antibody,class_4,snomedct_us
chlamydia pneumoniae infections,class_4,snomedct_us
tahyna fever,class_4,snomedct_us
sepsis caused by erysipelothrix rhusiopathiae,class_4,snomedct_us
pneumococcal 13-valent conjugate vaccine,class_4,snomedct_us
streptococcus pneumoniae serogroup 15,class_4,snomedct_us
primary pulmonary coccidioidomycosis,class_4,snomedct_us
streptococcus pneumoniae danish serotype 33d,class_4,snomedct_us
pneumonia due to staphylococcus aureus,class_4,snomedct_us
tick-borne orthobunyavirus fever,class_4,snomedct_us
spotted fever group rickettsiosis,class_4,snomedct_us
sepsis caused by proteus,class_4,snomedct_us
streptococcus pneumoniae antigen-containing vaccine product,class_4,snomedct_us
"hemorrhagic fever, omsk",class_4,snomedct_us
fever due to infection,class_4,snomedct_us
sepsis caused by acinetobacter baumannii,class_4,snomedct_us
adult chronic idiopathic neutropenia,class_4,snomedct_us
pneumonia due to h1n1 influenza,class_4,snomedct_us
periodontitis exacerbated by acquired neutropenia,class_4,snomedct_us
3-methylglutaconic aciduria type 7,class_4,snomedct_us
catu virus disease,class_4,snomedct_us
bronchopneumonia,class_4,snomedct_us
streptococcus pneumoniae danish serotype 23f capsular polysaccharide antigen conjugated to nontypeable haemophilus influenzae protein d,class_4,snomedct_us
chlamydial pneumonia,class_4,snomedct_us
streptococcus pneumoniae danish serotype 10f,class_4,snomedct_us
measurement of spotted fever group rickettsia antibody,class_4,snomedct_us
non dose-related drug-induced neutropenia,class_4,snomedct_us
cytomegaloviral pneumonia,class_4,snomedct_us
genus phlebovirus,class_4,snomedct_us
streptococcus pneumoniae danish serotype 7f capsular polysaccharide antigen conjugated to corynebacterium diphtheriae crm197 protein,class_4,snomedct_us
quotidien fever,class_4,snomedct_us
bhanja virus disease,class_4,snomedct_us
pyrexia of unknown origin co-occurrent with human immunodeficiency virus infection,class_4,snomedct_us
hyperimmunoglobulinemia d,class_4,snomedct_us
bwamba virus disease,class_4,snomedct_us
tick-borne relapsing fever,class_4,snomedct_us
viremia,class_4,snomedct_us
paratyphoid fever vaccination,class_4,snomedct_us
quaranfil virus,class_4,snomedct_us
aspiration pneumonia due to inhalation of milk,class_4,snomedct_us
streptococcus pneumoniae danish serotype 16a,class_4,snomedct_us
meningococcal meningitis,class_4,snomedct_us
spondweni fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 25a,class_4,snomedct_us
streptococcus pneumoniae danish serotype 19f capsular polysaccharide antigen conjugated,class_4,snomedct_us
rickettsia spotted fever group rna,class_4,snomedct_us
malaria,class_4,snomedct_us
rocky mountain spotted fever vaccine,class_4,snomedct_us
febrile convulsions,class_4,snomedct_us
lingular pneumonia,class_4,snomedct_us
pneumococcal pneumonia with aids (acquired immunodeficiency syndrome),class_4,snomedct_us
chlamydophila pneumoniae,class_4,snomedct_us
mycoplasmal postabortal fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 4 capsular polysaccharide antigen conjugated to corynebacterium diphtheriae crm197 protein,class_4,snomedct_us
streptococcus pneumoniae danish serotype 44,class_4,snomedct_us
intermittent hepatic fever,class_4,snomedct_us
disorder characterized by fever,class_4,snomedct_us
streptococcus pneumoniae danish serotype 3,class_4,snomedct_us
sepsis due to candida,class_4,snomedct_us
carrington syndrome,class_4,snomedct_us
streptococcus pneumoniae danish serotype 6b igg,class_4,snomedct_us
primary atypical pneumonia,class_4,snomedct_us
streptococcus pneumoniae group b antigen assay,class_4,snomedct_us
streptococcus pneumoniae danish serotype 14 ab,class_4,snomedct_us
hospital acquired pneumonia,class_4,snomedct_us
q fever hepatitis,class_4,snomedct_us
bacterial infection due to klebsiella pneumoniae,class_4,snomedct_us
shuni virus disease,class_4,snomedct_us
guama virus disease,class_4,snomedct_us
streptococcus pneumoniae danish serotype 45,class_4,snomedct_us
dental abscess,class_4,snomedct_us
administration of pneumococcal 13-valent conjugate vaccine,class_4,snomedct_us
streptococcus pneumoniae danish serotype 9v capsular polysaccharide unconjugated antigen,class_4,snomedct_us
endogenous lipid pneumonia,class_4,snomedct_us
periodontitis exacerbated by cyclical neutropenia,class_4,snomedct_us
nonspecific interstitial pneumonia,class_4,snomedct_us
